# Table S3 Comprehensive yeast annotation table
# Costa et. al
# See Materials and Methods for additional information on annotation derivation
#
# gene: systematic gene name
# name: common gene name
# secretome: whether gene is a member of the secretome
# srp_dept: whether gene is predicted to be SRP-dependent, SRP-independent, or Internal
# tailanchor: whether this gene is annotated as tailanchor
# mitop2: whether gene is a member of the mitop2 reference set
# chx_dept: whether gene is predicted as CHX-dependent or CHX-independent for ER enrichment
# amino_acid_length: length of gene in amino acids
# hydrophobic_start: position, in amino acids, where the first Phobius-predicted hydrophobic feature begins
# first_hydrophobic_type: whether first Phobius-predicted hydrophobic feature is signal peptide (SP) or transmembrane domain (TMD)
# hydrophobic features: all Phobius-predicted hydrophobic features throughout length of protein
# For a given sequencing experiment:
#	The first portion indicates the protein to which BirA was fused
#	'XmAuxin' indicates X minutes of auxin treatment prior to biotinylation
#	'XmCHX' indicates X minutes of CHX pre-treatment (in addition to biotinylation time)
#	'XmBiotin' indicates X minutes of biotinylation time
#	'input' represents the whole cell ribosome profiling library
#	'pulldown' represents a biotin pulldown ribosome profiling library
#	'cts' refers to the number of sequencing reads that mapped to the gene
#	'rpkm' is reads per kilobase per million, which corrects counts for total sequencing reads in the library and gene length
#	'log2enrich' represents log2(*pulldown_rpkm/*input_rpkm)
#
gene	name	secretome	srp_dept	tailanchor	mitop2	chx_dept	amino_acid_length	hydrophobic_start	first_hydrophobic_type	hydrophobic_features	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	sec63BirA_srp72-AID_0mAuxin_0mCHX_1minBiotin_input_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_0mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_30mAuxin_0mCHX_1mBiotin_log2enrich	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_input_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_cts	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_pulldown_rpkm	sec63BirA_srp72-AID_60mAuxin_0mCHX_1mBiotin_log2enrich	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_15mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_input_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_cts	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_pulldown_rpkm	BirAubc6_srp72-AID_60mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	tom20BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_0mAuxin_2mCHX_2mBiotin_log2enrich	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_input_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_cts	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_pulldown_rpkm	om45BirA_srp72-AID_30mAuxin_2mCHX_2mBiotin_log2enrich
YJL063C	MRPL8	no	Not secreted	no	yes		238	None	None	None	804.0	96.6896542	264.0	27.29175656	-1.82489627673	6432.0	78.44853512	2451.0	42.84955023	-0.872466446628	4939.0	67.24559176	1972.0	41.67071286	-0.690405915451	1931.0	78.0719421	741.0	37.97883266	-1.03960859564	1117.0	70.59786618	1310.0	59.19398471	-0.254174002009	768.0	61.35879626	551.0	55.35069463	-0.148668757863	684.0	57.03215153	1286.0	52.54421714	-0.118243464998	164.0	64.68910862	151.0	35.16113516	-0.879541185417	736.0	80.85435432	275.0	43.7438555	-0.886245088125	731.0	81.70719391	272.0	52.81206453	-0.629595565683	483.0	66.20897344	310.0	55.96416291	-0.242523479976	2415.0	131.03169843	2321.0	170.39720047	0.378985770674	2142.0	105.71233145	2100.0	147.16681454	0.477308708407	3353.0	70.71367338	5165.0	69.0311012	-0.0347427066083	1597.0	66.29362332	3770.0	73.11130094	0.141224316847
YJL065C	DLS1	no	Not secreted	no	no		167	None	None	None	300.0	51.41687751	66.0	9.72370967	-2.40266327635	2309.0	40.13499576	1040.0	25.9117522	-0.631254168704	2071.0	40.18513007	748.0	22.52610495	-0.835063876761	883.0	50.8784531	434.0	31.70104797	-0.682524274212	431.0	38.82184378	549.0	35.35404502	-0.134993348223	293.0	33.36135774	201.0	28.77584066	-0.213319928761	313.0	37.19362237	614.0	35.75302678	-0.0569898793381	44.0	24.73434882	92.0	30.53052367		305.0	47.75137969	104.0	23.57643791	-1.0181966553	265.0	42.21329751	93.0	25.73402246	-0.71402054949	231.0	45.12759502	89.0	22.89806642	-0.978784117152	593.0	45.85370309	381.0	39.86325671	-0.201978669941	486.0	34.18243053	216.0	21.57271629	-0.664047140695	1574.0	47.30805126	1658.0	31.58053534	-0.583050106396	678.0	40.11040249	911.0	25.1780461	-0.671810113552
YJL066C	MPM1	no	Not secreted	no	yes		252	None	None	None	442.0	50.20218779	117.0	11.42325417	-2.13577654431	5527.0	63.66557759	2143.0	35.38356146	-0.847434286741	5581.0	71.76508975	2189.0	43.68639389	-0.716098190346	3631.0	138.6485635	1392.0	67.38124876	-1.04101359815	718.0	42.85872648	892.0	38.06690348	-0.171051762011	897.0	67.68375898	742.0	70.39661848	0.0566964360784	1483.0	116.78342855	2850.0	109.97785209	-0.0866225561844	80.0	29.80257037	112.0	24.63090557	-0.274967093218	826.0	85.70024482	234.0	35.15415296	-1.28560419256	622.0	65.66133671	237.0	43.4599281	-0.595358332349	803.0	103.95890228	429.0	73.14455915	-0.507190846582	1182.0	60.56937999	3189.0	221.11502296	1.8681364992	2390.0	111.39879725	5663.0	374.81207414	1.75043377223	2535.0	50.49219197	10443.0	131.81844064	1.38441999496	1835.0	71.94147289	9425.0	172.62390499	1.26273666119
YJL068C	YJL068C	no	Not secreted	no	no		299	None	None	None	1284.0	122.91213168	331.0	27.23712879	-2.17398078535	12322.0	119.62605359	4118.0	57.30533656	-1.06179022977	13218.0	143.25055387	4417.0	74.29458948	-0.947211661975	7445.0	239.59799527	2385.0	97.30105651	-1.30008846185	2209.0	111.13219344	2646.0	95.17039874	-0.223691985072	2565.0	163.12057706	1942.0	155.28391466	-0.0710303906718	3275.0	217.36055131	6421.0	208.82976312	-0.057762785597	264.0	82.8890218	269.0	49.85904882	-0.733325677013	1835.0	160.46023958	668.0	84.57978865	-0.923830995988	2144.0	190.75391867	583.0	90.10285758	-1.08206792831	2189.0	238.84780462	1014.0	145.71090045	-0.712982808627	2220.0	95.87778195	1005.0	58.72988431	-0.707101737942	3640.0	142.99252563	1425.0	79.48976772	-0.84709867051	7490.0	125.73536048	9709.0	103.28915996	-0.283701581581	4939.0	163.19679862	7726.0	119.26242455	-0.452473185198
YJL069C	UTP18	no	Not secreted	no	no		594	None	None	None	603.0	29.05572942	114.0	4.72196676	-2.62136288183	3744.0	18.29637929	893.0	6.25525369	-1.54841787764	2265.0	12.35615968	734.0	6.21456295	-0.991505580396	859.0	13.91542212	275.0	5.64737478	-1.30103239102	1814.0	45.9373773	1573.0	28.47905111	-0.689767413237	534.0	17.09414486	339.0	13.6446276	-0.325169233329	582.0	19.44362116	874.0	14.30822965	-0.442451750826	147.0	23.23245827	82.0	7.65050855	-1.60251426055	343.0	15.09768052	109.0	6.94706519	-1.11985138261	440.0	19.70543867	116.0	9.02428375	-1.12670953006	256.0	14.06048174	117.0	8.46300684	-0.732403787074	2059.0	44.76165071	839.0	24.67969497	-0.858938677144	653.0	12.91248643	413.0	11.59661285	-0.155063349829	4786.0	40.4420397	4360.0	23.34809635	-0.792550834726	1228.0	20.42470154	1761.0	13.68336871	-0.57789154566
YJL070C	YJL070C	no	Not secreted	no	no		888	690	TMD	TMD	235.0	7.57453212	71.0	1.96720628	-1.94500853021	2655.0	8.67895266	846.0	3.96403345	-1.13055181814	2591.0	9.45488384	1153.0	6.5300622	-0.533962999982	1238.0	13.41520597	521.0	7.15690279	-0.906461915928	400.0	6.77582817	337.0	4.08131554	-0.731363035021	413.0	8.84361146	309.0	8.31943719	-0.0881497090686	676.0	15.10686475	855.0	9.3629793	-0.690164703847	32.0	3.38299447	53.0	3.30769762		428.0	12.60182253	148.0	6.30971976	-0.997984561741	316.0	9.46659925	121.0	6.29670871	-0.58824832089	455.0	16.71649071	270.0	13.06399705	-0.355675644249	588.0	8.55067801	235.0	4.6240143	-0.886892960882	1026.0	13.57117769	378.0	7.09980443	-0.934694731433	1334.0	7.54031807	1781.0	6.37973128	-0.241129723701	792.0	8.81162513	1265.0	6.57502909	-0.422410842899
YJL071W	ARG2	no	Not secreted	no	yes		574	None	None	None	141.0	7.03085491	60.0	2.57183959	-1.45089946094	1583.0	8.00543217	894.0	6.48045561	-0.304884042449	1380.0	7.79056481	1077.0	9.43636622	0.276503483469	504.0	8.44905837	536.0	11.3907746	0.431003387004	356.0	9.32939464	297.0	5.56452111	-0.745525938731	250.0	8.28172269	201.0	8.37206514	0.0156526412437	230.0	7.95163716	492.0	8.33516353	0.0679585771491	22.0	3.5981152	49.0	4.73093613		159.0	7.24248806	110.0	7.25507847	0.0025058173175	187.0	8.66661671	144.0	11.59289221	0.419699730225	153.0	8.69613391	178.0	13.323962	0.615577083141	590.0	13.27322057	3693.0	112.41692125	3.08226884062	438.0	8.96283414	2413.0	70.11532984	2.96770300146	1021.0	8.92813301	15011.0	83.18579379	3.21990674495	535.0	9.20843203	9790.0	78.72105722	3.09572216935
YJL072C	PSF2	no	Not secreted	no	no		213	None	None	None	177.0	23.78453024	79.0	9.12540203	-1.38206350644	2157.0	29.39586887	754.0	14.72894553	-0.996959271959	1683.0	25.6039083	594.0	14.02515979	-0.868346839044	808.0	36.50240031	216.0	12.37013697	-1.56112986043	489.0	34.53381947	570.0	28.77918491	-0.262984173972	279.0	24.9067561	259.0	29.07157723	0.223072209956	290.0	27.01836133	661.0	30.17746607	0.15953149376	54.0	23.80008084	32.0	8.32593991		294.0	36.08862064	83.0	14.75230254	-1.29060385442	258.0	32.22255534	95.0	20.61034208	-0.644702458192	204.0	31.24620261	121.0	24.40793523	-0.356330611266	699.0	42.37734701	374.0	30.68006467	-0.465991748229	747.0	41.19306812	387.0	30.30392716	-0.442896816055	1685.0	39.70700254	1945.0	29.04634121	-0.451037009108	735.0	34.09192567	1122.0	24.31271012	-0.487719373393
YJL073W	JEM1	yes	SRP independent	no	no	indept	645	3	SP	SP	213.0	9.45193669	2491.0	95.02076704	3.32956098158	1462.0	6.57965948	7287.0	47.00769631	2.83681215403	1279.0	6.42558363	3741.0	29.169499	2.18256120341	607.0	9.05562944	2299.0	43.47900707	2.26343216509	639.0	14.90240981	5516.0	91.97033751	2.6256229927	188.0	5.54230858	622.0	23.05574201	2.05656715386	283.0	8.70697569	1987.0	29.95705155	1.7826520366	42.0	6.11299234	1295.0	111.26868389		204.0	8.26938113	1438.0	84.40350715	3.35145167823	127.0	5.23798056	654.0	46.85535492	3.16113132697	116.0	5.86738998	678.0	45.16429699	2.94439196253	771.0	15.43586088	288.0	7.8018401	-0.984399610854	398.0	7.24780498	217.0	5.61135275	-0.369195527947	2300.0	17.89842941	3918.0	19.32218116	0.110424963846	477.0	7.30638346	1510.0	10.80531299	0.564511484767
YJL074C	SMC3	no	Not secreted	no	no		1230	None	None	None	602.0	14.00852131	201.0	4.02064255	-1.80080669199	5086.0	12.00292256	1015.0	3.43352998	-1.80562126089	3236.0	8.5252113	815.0	3.33237198	-1.35518613997	999.0	7.81537899	190.0	1.8842948	-2.05229114148	1802.0	22.03763744	1074.0	9.39036357	-1.23071664569	727.0	11.23884981	319.0	6.20060413	-0.858013706485	508.0	8.19594833	689.0	5.44722137	-0.589390390994	157.0	11.98281396	128.0	5.76723643	-1.05501466776	640.0	13.60433816	167.0	5.14011317	-1.40419474362	534.0	11.54930954	206.0	7.73932897	-0.57752621501	381.0	10.10570333	175.0	6.11305372	-0.725204582622	1934.0	20.30427798	752.0	10.68260084	-0.92652079033	836.0	7.98333415	353.0	4.78671032	-0.737956897386	4960.0	20.24059928	5548.0	14.34771606	-0.496430905832	1428.0	11.47009179	2247.0	8.43175696	-0.443971748716
YJL076W	NET1	no	Not secreted	no	no		1189	None	None	None	2323.0	55.92014264	506.0	10.47063887	-2.41701856918	17782.0	43.41247147	4613.0	16.1428984	-1.42720992485	12979.0	35.37212315	4182.0	17.68899464	-0.999760762594	4451.0	36.02179961	1527.0	15.66597912	-1.2012353179	3924.0	49.64351256	2685.0	24.28542302	-1.03151458151	2163.0	34.5913278	1107.0	22.25943824	-0.63599320918	1729.0	28.85717078	2283.0	18.67174773	-0.628072887447	409.0	32.29280196	281.0	13.0974685	-1.30192463291	1850.0	40.68107586	547.0	17.41673697	-1.22388347353	1664.0	37.22985486	492.0	19.12160957	-0.961256023949	1064.0	29.19486382	429.0	15.50246334	-0.913217103843	3940.0	42.79081513	1862.0	27.36289815	-0.645080119565	2971.0	29.34971841	1404.0	19.69485579	-0.575527808488	12268.0	51.78914182	13998.0	37.44859834	-0.467737931065	4508.0	37.45810908	6905.0	26.80414428	-0.482821994918
YJL077C	ICS3	yes	SRP dependent	no	no		131	35	TMD	TMD	6.0	1.31093413	3.0	0.56344883		29.0	0.64260258	26.0	0.82581348		78.0	1.92941237	35.0	1.34368579	-0.521965706035	85.0	6.24363198	13.0	1.21052125	-2.36675709744	4.0	0.45930805	4.0	0.3283764		3.0	0.43545424	5.0	0.91252998		12.0	1.81781868	25.0	1.85579341		0.0	0.0	1.0	0.4230499		5.0	0.99793273	7.0	2.02296359		8.0	1.62457052	0.0	0.0		1.0	0.2490436	13.0	4.26380497		7.0	0.690022	2.0	0.26676139		7.0	0.62763895	13.0	1.65515858		36.0	1.3793612	64.0	1.55403255		31.0	2.33794449	41.0	1.44455034	
YJL077W-A	YJL077W-A	no	Not secreted	no	no		28	None	None	None	3.0	3.06664948	3.0	2.63613558		127.0	13.16623036	58.0	8.61886098	-0.611273216287	114.0	13.19315214	68.0	12.21382963	-0.111273671617	51.0	17.52676691	76.0	33.10975155		13.0	6.98394289	25.0	9.60207767		18.0	12.22382269	13.0	11.10027542		14.0	9.92226028	34.0	11.80814833		1.0	3.35278917	8.0	15.83415358		19.0	17.74181824	8.0	10.81666245		28.0	26.6023422	14.0	23.10527823		57.0	66.41459137	12.0	18.41401489		14.0	6.45663442	1.0	0.62403111		14.0	5.8729073	15.0	8.93512803		107.0	19.18105754	103.0	11.70120602	-0.713025031791	63.0	22.22932704	139.0	22.91273264	
YJL077W-B	YJL077W-B	no	Not secreted	no	no		32	None	None	None	0.0	0.0	7.0	5.38211014		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.09940345		2.0	0.61748131	0.0	0.0	
YJL078C	PRY3	yes	SRP independent	no	no	indept	881	4	SP	SP+TMD	1968.0	63.93668292	20452.0	571.16869279	3.15920110061	16727.0	55.11348937	118754.0	560.85713871	3.34715595923	10527.0	38.71956461	66023.0	376.89495332	3.28302784209	1497.0	16.35067018	10845.0	150.15991329	3.19907804708	4244.0	72.4627523	33819.0	412.82699724	2.51022581157	2041.0	44.05139483	12991.0	352.54544519	3.00054963537	720.0	16.21799637	11699.0	129.13196116	2.99317862313	417.0	44.43492203	6997.0	440.14813184	3.30822328266	1916.0	56.8620028	14915.0	640.92715271	3.49462357075	1557.0	47.01458208	9237.0	484.50273555	3.36532461251	765.0	28.32906281	3083.0	150.35673681	2.40803473007	6098.0	89.38151343	2183.0	43.29543417	-1.04576158311	5013.0	66.83515166	1832.0	34.68303649	-0.946376869917	14550.0	82.89605952	20788.0	75.0564868	-0.143326761585	4432.0	49.70128766	12494.0	65.45543476	0.397229754421
YJL079C	PRY1	yes	SRP independent	no	no	dept	299	6	SP	SP	1060.0	101.46951681	9148.0	752.76511846	2.89115339612	8388.0	81.43347975	55481.0	772.06347193	3.2450255006	6327.0	68.56909172	38742.0	651.64613669	3.24845843339	5316.0	171.08165787	40735.0	1661.86940759	3.28005001926	1824.0	91.76329599	3035.0	109.16181412	0.250479158859	1388.0	88.26953644	2956.0	236.3641873	1.42102393592	2134.0	141.63279893	9354.0	304.21953033	1.10295737496	311.0	97.64577947	3545.0	657.06441662	2.7504052218	1432.0	125.22019786	9082.0	1149.93059964	3.19900760354	1377.0	122.51312781	6891.0	1065.00650356	3.11985398681	1545.0	168.57919513	8079.0	1160.94513287	2.78380138597	2036.0	87.93115498	798.0	46.63328127	-0.915014472758	1937.0	76.09245114	624.0	34.80815092	-1.12832815902	7084.0	118.91979888	19488.0	207.32301465	0.80189134854	3243.0	107.15675601	14728.0	227.34882071	1.08518470885
YJL080C	SCP160	no	Not secreted	no	no		1222	None	None	None	11484.0	268.98179861	2173.0	43.75150929	-2.6201038608	99699.0	236.82925894	18033.0	61.40117617	-1.94750913243	58706.0	155.67290683	11004.0	45.2877091	-1.781326414	10396.0	81.86244867	2236.0	22.32034763	-1.87484232462	29125.0	358.51727499	18287.0	160.93647931	-1.15555125884	10937.0	170.18433196	4622.0	90.42888354	-0.912242664249	5402.0	87.72512281	6831.0	54.35931729	-0.690462725206	2195.0	168.62718672	1805.0	81.8594642	-1.04261602288	10255.0	219.41535398	2259.0	69.98522231	-1.64854225655	7143.0	155.49961568	1834.0	69.3536502	-1.16486729357	2657.0	70.93605449	974.0	34.24625028	-1.05057305695	29334.0	309.98185587	10759.0	153.83847762	-1.01076738188	11614.0	111.63329855	3614.0	49.32697628	-1.17831866716	78497.0	322.42496037	68892.0	179.32837768	-0.846359629288	21404.0	173.04837827	25902.0	97.83228829	-0.822792829445
YJL081C	ARP4	no	Not secreted	no	no		489	None	None	None	566.0	33.12901225	287.0	14.44034458	-1.19799002106	7530.0	44.69941885	2336.0	19.87668215	-1.16917911478	6203.0	41.1050019	2080.0	21.3922001	-0.942229094865	2695.0	53.03219179	1013.0	25.2697501	-1.06945697835	1300.0	39.98985706	1287.0	28.30433301	-0.498611197346	950.0	36.94088657	663.0	32.41552822	-0.188533408751	935.0	37.94402193	1516.0	30.14749671	-0.331834394076	101.0	19.38995453	119.0	13.48655412	-0.523787640499	747.0	39.9405737	273.0	21.13562571	-0.91817823228	653.0	35.52419112	212.0	20.03402448	-0.826349537817	614.0	40.96436174	286.0	25.1294191	-0.704992014783	1628.0	42.99141443	708.0	25.29814459	-0.765016997155	1823.0	43.78858901	741.0	25.27416991	-0.79289125302	3989.0	40.94510405	4983.0	32.41406216	-0.337071122211	2188.0	44.2061055	3291.0	31.06269567	-0.509062605825
YJL082W	IML2	no	Not secreted	no	no	dept	731	297	TMD	TMD	539.0	21.10436569	344.0	11.57832097	-0.866115412397	4862.0	19.30693512	3566.0	20.29756194	0.0721872854015	6379.0	28.27723726	7889.0	54.27571527	0.940665660479	2377.0	31.28970517	2600.0	43.38667133	0.471563840633	1074.0	22.10050834	937.0	13.78495813	-0.680984668474	1108.0	28.82139194	827.0	27.04808772	-0.0916134125223	1264.0	34.31391791	2193.0	29.17307234	-0.234156529414	94.0	12.07187563	135.0	10.23479831	-0.238167175287	615.0	21.99683995	338.0	17.50494074	-0.329534104341	670.0	24.38244771	503.0	31.79741436	0.383066493239	675.0	30.12541764	708.0	41.61416225	0.466093351904	2076.0	36.67297687	1279.0	30.57154867	-0.262527742244	3491.0	56.09389711	1771.0	40.40812846	-0.473198284084	3670.0	25.19970688	5408.0	23.53264474	-0.0987434841549	2060.0	27.8415648	4204.0	26.54394379	-0.0688575619897
YJL083W	TAX4	no	Not secreted	no	no		604	None	None	None	158.0	7.48722809	37.0	1.50719451	-2.31256609019	1397.0	6.71390555	523.0	3.60283741	-0.898018694777	1296.0	6.95296132	599.0	4.98759132	-0.479284307186	740.0	11.78920304	350.0	7.06856843	-0.737976227973	281.0	6.99817406	238.0	4.23763216	-0.723720185417	212.0	6.67408126	144.0	5.6999886	-0.227610218216	222.0	7.29384696	434.0	6.98736942	-0.0619305121502	29.0	4.50739206	38.0	3.48665965		210.0	9.09044016	66.0	4.13683614	-1.13582233796	204.0	8.98489704	57.0	4.36093	-1.04286613865	204.0	11.01894231	93.0	6.61563118	-0.736035036722	382.0	8.16700115	164.0	4.74428949	-0.78361438702	580.0	11.27909349	232.0	6.40646707	-0.816050233602	915.0	7.60380476	1126.0	5.9299753	-0.358695393374	488.0	7.98227491	707.0	5.40259726	-0.563146826836
YJL084C	ALY2	no	Not secreted	no	no		1046	None	None	None	420.0	11.49260608	163.0	3.83407354	-1.58375606849	5018.0	13.92562616	1312.0	5.21893712	-1.41591427424	3636.0	11.26403369	1260.0	6.05814742	-0.89477496364	1799.0	16.54966263	588.0	6.85718715	-1.27111300489	1368.0	19.67296284	873.0	8.97564767	-1.13212629995	789.0	14.34293026	386.0	8.82275164	-0.701039217843	829.0	15.72763628	1070.0	9.94747846	-0.660899088103	97.0	8.7057126	123.0	6.51682898	-0.417792258442	621.0	15.52252871	240.0	8.68642109	-0.837529803209	478.0	12.15671087	189.0	8.34970858	-0.541955193884	394.0	12.28884928	228.0	9.36544543	-0.391930311753	1165.0	14.3823692	1397.0	23.33613849	0.698264503415	933.0	10.47690729	721.0	11.49664529	0.134000039356	4229.0	20.29330592	9300.0	28.28151671	0.478855583294	1397.0	13.19497339	3691.0	16.28667684	0.303703822834
YJL085W	EXO70	no	Not secreted	no	no		623	None	None	None	260.0	11.94500172	120.0	4.73912014	-1.33371592166	2747.0	12.79930454	1019.0	6.80559422	-0.911272383375	2148.0	11.17243871	790.0	6.3773466	-0.808915933459	1058.0	16.34132575	394.0	7.71451337	-1.0828779723	615.0	14.8491785	589.0	10.16741348	-0.54643040494	460.0	14.03984629	307.0	11.78145049	-0.253009971372	554.0	17.64665231	773.0	12.06569552	-0.548483439122	71.0	10.6987879	75.0	6.67169393	-0.681322347864	346.0	14.52080215	142.0	8.62902285	-0.750852049013	299.0	12.76741624	86.0	6.37898532	-1.0010677308	254.0	13.30124676	107.0	7.37939923	-0.849986205761	840.0	17.41114898	429.0	12.03188071	-0.533149242482	1060.0	19.9848531	420.0	11.24420605	-0.829725171721	2022.0	16.29070602	2131.0	10.88044945	-0.582310977203	942.0	14.93848837	1402.0	10.38675973	-0.524288509779
